experiment_component,pair_id,game_id,seed,base_game_index,reference_or_replay,strategy,mirrored,physical_direction,actor_mapping,physical_mapping,action_log_id,action_count,reference_action_count,replay_action_count,action_sequence_exact_match,state_sequence_exact_match,winner_match,total_rounds_match,final_alive_set_match,first_divergence_event_index,first_divergence_round,first_divergence_phase,first_divergence_type,mirrored_action_sequence_match,first_check_mirror_match,full_check_sequence_mirror_match,vote_sequence_mirror_match,speech_sequence_mirror_match,winner_mirror_match,rounds_mirror_match,final_alive_mirror_match,winner,village_win,wolf_win,total_rounds,seer_actor_uid,seer_survived_to_game_end,total_seer_checks,found_wolf_by_check_1,found_wolf_by_check_2,found_wolf_by_check_3
supplied_action_replay,same_action_seed_44_base_112,same_action_seed_44_base_112,44,112,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""hunter"",""4"":""seer"",""5"":""villager"",""6"":""witch"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_112_physical_clockwise,61,61,61,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,4,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_113,same_action_seed_44_base_113,44,113,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""hunter"",""3"":""villager"",""4"":""werewolf"",""5"":""werewolf"",""6"":""witch"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_113_physical_clockwise,46,46,46,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,7,0,2,1,1,1
supplied_action_replay,same_action_seed_44_base_114,same_action_seed_44_base_114,44,114,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""witch"",""3"":""villager"",""4"":""villager"",""5"":""seer"",""6"":""hunter"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_114_physical_clockwise,68,68,68,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,5,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_115,same_action_seed_44_base_115,44,115,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""werewolf"",""5"":""hunter"",""6"":""villager"",""7"":""werewolf"",""8"":""witch"",""9"":""seer"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_115_physical_clockwise,57,57,57,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,9,0,3,0,0,1
supplied_action_replay,same_action_seed_44_base_116,same_action_seed_44_base_116,44,116,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""hunter"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""witch"",""9"":""seer"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_116_physical_clockwise,68,68,68,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,9,0,3,0,1,1
supplied_action_replay,same_action_seed_44_base_117,same_action_seed_44_base_117,44,117,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""witch"",""3"":""werewolf"",""4"":""villager"",""5"":""hunter"",""6"":""werewolf"",""7"":""seer"",""8"":""villager"",""9"":""villager"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_117_physical_clockwise,56,56,56,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,7,0,2,0,0,0
supplied_action_replay,same_action_seed_44_base_118,same_action_seed_44_base_118,44,118,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""seer"",""4"":""werewolf"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""hunter"",""9"":""villager"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_118_physical_clockwise,39,39,39,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,3,0,1,1,1,1
supplied_action_replay,same_action_seed_44_base_119,same_action_seed_44_base_119,44,119,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""villager"",""4"":""seer"",""5"":""witch"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""hunter"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_119_physical_clockwise,64,64,64,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,4,0,4,0,1,1
supplied_action_replay,same_action_seed_44_base_120,same_action_seed_44_base_120,44,120,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""villager"",""5"":""witch"",""6"":""werewolf"",""7"":""werewolf"",""8"":""villager"",""9"":""hunter"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_120_physical_clockwise,69,69,69,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,10,1,4,1,1,1
supplied_action_replay,same_action_seed_44_base_121,same_action_seed_44_base_121,44,121,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""hunter"",""4"":""villager"",""5"":""witch"",""6"":""werewolf"",""7"":""villager"",""8"":""seer"",""9"":""villager"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_121_physical_clockwise,42,42,42,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,2,8,1,2,0,1,1
supplied_action_replay,same_action_seed_44_base_122,same_action_seed_44_base_122,44,122,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""witch"",""2"":""seer"",""3"":""hunter"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""werewolf"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_122_physical_clockwise,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,2,0,3,0,1,1
supplied_action_replay,same_action_seed_44_base_123,same_action_seed_44_base_123,44,123,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""witch"",""5"":""hunter"",""6"":""villager"",""7"":""villager"",""8"":""villager"",""9"":""seer"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_123_physical_clockwise,51,51,51,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,9,1,3,1,1,1
supplied_action_replay,same_action_seed_44_base_124,same_action_seed_44_base_124,44,124,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""seer"",""4"":""hunter"",""5"":""villager"",""6"":""villager"",""7"":""werewolf"",""8"":""werewolf"",""9"":""villager"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_124_physical_clockwise,37,37,37,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,3,0,1,0,0,0
supplied_action_replay,same_action_seed_44_base_125,same_action_seed_44_base_125,44,125,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""werewolf"",""7"":""hunter"",""8"":""villager"",""9"":""witch"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_125_physical_clockwise,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,10,1,4,0,1,1
supplied_action_replay,same_action_seed_44_base_126,same_action_seed_44_base_126,44,126,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""witch"",""2"":""villager"",""3"":""werewolf"",""4"":""werewolf"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""seer"",""9"":""villager"",""10"":""hunter""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_126_physical_clockwise,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,8,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_127,same_action_seed_44_base_127,44,127,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""witch"",""2"":""werewolf"",""3"":""villager"",""4"":""villager"",""5"":""villager"",""6"":""werewolf"",""7"":""hunter"",""8"":""villager"",""9"":""werewolf"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_127_physical_clockwise,60,60,60,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,10,1,4,0,1,1
supplied_action_replay,same_action_seed_44_base_128,same_action_seed_44_base_128,44,128,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""hunter"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""witch"",""9"":""seer"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_128_physical_clockwise,66,66,66,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,9,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_129,same_action_seed_44_base_129,44,129,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""villager"",""7"":""witch"",""8"":""seer"",""9"":""hunter"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_129_physical_clockwise,50,50,50,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,0,2,0,1,1
supplied_action_replay,same_action_seed_44_base_130,same_action_seed_44_base_130,44,130,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""witch"",""4"":""seer"",""5"":""villager"",""6"":""villager"",""7"":""villager"",""8"":""hunter"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_130_physical_clockwise,66,66,66,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,4,0,2,0,0,0
supplied_action_replay,same_action_seed_44_base_131,same_action_seed_44_base_131,44,131,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""hunter"",""2"":""werewolf"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""villager"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_131_physical_clockwise,70,70,70,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,5,7,0,4,1,1,1
supplied_action_replay,same_action_seed_44_base_132,same_action_seed_44_base_132,44,132,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""seer"",""2"":""witch"",""3"":""villager"",""4"":""villager"",""5"":""villager"",""6"":""hunter"",""7"":""werewolf"",""8"":""werewolf"",""9"":""werewolf"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_132_physical_clockwise,69,69,69,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,1,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_133,same_action_seed_44_base_133,44,133,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""witch"",""6"":""villager"",""7"":""werewolf"",""8"":""hunter"",""9"":""werewolf"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_133_physical_clockwise,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,10,0,1,0,0,0
supplied_action_replay,same_action_seed_44_base_134,same_action_seed_44_base_134,44,134,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""witch"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""hunter""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_134_physical_clockwise,57,57,57,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,7,0,3,1,1,1
supplied_action_replay,same_action_seed_44_base_135,same_action_seed_44_base_135,44,135,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""seer"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""villager"",""8"":""witch"",""9"":""villager"",""10"":""hunter""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_135_physical_clockwise,56,56,56,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,3,1,3,1,1,1
supplied_action_replay,same_action_seed_44_base_136,same_action_seed_44_base_136,44,136,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""seer"",""5"":""hunter"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""witch"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_136_physical_clockwise,41,41,41,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,4,0,1,0,0,0
supplied_action_replay,same_action_seed_44_base_137,same_action_seed_44_base_137,44,137,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""witch"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""villager"",""7"":""hunter"",""8"":""werewolf"",""9"":""villager"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_137_physical_clockwise,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,10,0,2,1,1,1
supplied_action_replay,same_action_seed_44_base_138,same_action_seed_44_base_138,44,138,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""seer"",""3"":""villager"",""4"":""witch"",""5"":""villager"",""6"":""hunter"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_138_physical_clockwise,67,67,67,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,2,0,3,0,0,0
supplied_action_replay,same_action_seed_44_base_139,same_action_seed_44_base_139,44,139,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""hunter"",""4"":""werewolf"",""5"":""villager"",""6"":""seer"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_139_physical_clockwise,63,63,63,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,6,0,3,1,1,1
supplied_action_replay,same_action_seed_44_base_140,same_action_seed_44_base_140,44,140,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""seer"",""2"":""villager"",""3"":""werewolf"",""4"":""witch"",""5"":""hunter"",""6"":""villager"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_140_physical_clockwise,51,51,51,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,1,0,3,0,1,1
supplied_action_replay,same_action_seed_44_base_141,same_action_seed_44_base_141,44,141,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""werewolf"",""7"":""seer"",""8"":""hunter"",""9"":""witch"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_141_physical_clockwise,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,7,1,4,0,0,0
supplied_action_replay,same_action_seed_44_base_142,same_action_seed_44_base_142,44,142,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""hunter"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_142_physical_clockwise,42,42,42,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,10,1,2,0,0,0
supplied_action_replay,same_action_seed_44_base_143,same_action_seed_44_base_143,44,143,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""hunter"",""2"":""werewolf"",""3"":""seer"",""4"":""werewolf"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""witch"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_143_physical_clockwise,53,53,53,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,3,0,2,1,1,1
supplied_action_replay,same_action_seed_44_base_144,same_action_seed_44_base_144,44,144,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""hunter"",""3"":""villager"",""4"":""seer"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_144_physical_clockwise,42,42,42,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,4,0,2,1,1,1
supplied_action_replay,same_action_seed_44_base_145,same_action_seed_44_base_145,44,145,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""seer"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""hunter"",""7"":""villager"",""8"":""werewolf"",""9"":""villager"",""10"":""witch""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_145_physical_clockwise,61,61,61,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,2,1,4,0,0,1
supplied_action_replay,same_action_seed_44_base_146,same_action_seed_44_base_146,44,146,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""hunter"",""4"":""villager"",""5"":""villager"",""6"":""seer"",""7"":""villager"",""8"":""witch"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_146_physical_clockwise,57,57,57,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,6,1,3,0,1,1
supplied_action_replay,same_action_seed_44_base_147,same_action_seed_44_base_147,44,147,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""hunter"",""3"":""werewolf"",""4"":""villager"",""5"":""seer"",""6"":""werewolf"",""7"":""villager"",""8"":""werewolf"",""9"":""witch"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_147_physical_clockwise,46,46,46,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,5,1,3,1,1,1
supplied_action_replay,same_action_seed_44_base_148,same_action_seed_44_base_148,44,148,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""hunter"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""villager"",""6"":""witch"",""7"":""werewolf"",""8"":""villager"",""9"":""seer"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_148_physical_clockwise,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,9,0,2,1,1,1
supplied_action_replay,same_action_seed_44_base_149,same_action_seed_44_base_149,44,149,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""witch"",""5"":""villager"",""6"":""werewolf"",""7"":""seer"",""8"":""werewolf"",""9"":""hunter"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_149_physical_clockwise,50,50,50,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,7,1,3,1,1,1
supplied_action_replay,same_action_seed_44_base_150,same_action_seed_44_base_150,44,150,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""villager"",""2"":""villager"",""3"":""hunter"",""4"":""werewolf"",""5"":""werewolf"",""6"":""werewolf"",""7"":""seer"",""8"":""villager"",""9"":""witch"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_150_physical_clockwise,38,38,38,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,7,1,2,0,0,0
supplied_action_replay,same_action_seed_44_base_151,same_action_seed_44_base_151,44,151,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""seer"",""2"":""witch"",""3"":""werewolf"",""4"":""werewolf"",""5"":""hunter"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_151_physical_clockwise,42,42,42,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,1,0,2,0,1,1
supplied_action_replay,same_action_seed_44_base_152,same_action_seed_44_base_152,44,152,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""hunter"",""2"":""villager"",""3"":""witch"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""seer"",""10"":""werewolf""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_152_physical_clockwise,47,47,47,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,9,0,3,1,1,1
supplied_action_replay,same_action_seed_44_base_153,same_action_seed_44_base_153,44,153,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""hunter"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""witch"",""6"":""werewolf"",""7"":""villager"",""8"":""werewolf"",""9"":""villager"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_153_physical_clockwise,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,10,0,1,0,0,0
supplied_action_replay,same_action_seed_44_base_154,same_action_seed_44_base_154,44,154,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""werewolf"",""4"":""hunter"",""5"":""villager"",""6"":""villager"",""7"":""villager"",""8"":""werewolf"",""9"":""witch"",""10"":""seer""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_154_physical_clockwise,70,70,70,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,5,10,0,4,1,1,1
supplied_action_replay,same_action_seed_44_base_155,same_action_seed_44_base_155,44,155,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""witch"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""villager"",""7"":""hunter"",""8"":""seer"",""9"":""werewolf"",""10"":""villager""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_155_physical_clockwise,46,46,46,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,1,3,1,1,1
supplied_action_replay,same_action_seed_44_base_156,same_action_seed_44_base_156,44,156,reference_replay_pair,physical_clockwise,0,same_physical_actions,"{""1"":""werewolf"",""2"":""seer"",""3"":""werewolf"",""4"":""villager"",""5"":""werewolf"",""6"":""witch"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""hunter""}","{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10}",same_action_reference_seed_44_base_156_physical_clockwise,43,43,43,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,2,0,3,1,1,1
